Id,Name,DaysSigned,DaysMissed,Gender,State,Party,Constituency
363,Shri  Mekapati Rajamohan  Reddy,20,6,1,Andhra Pradesh,YSRCP,Nellore
364,Dr.  Tarun  Mondal,16,10,1,West Bengal,SUCI,Jaynagar
365,Shri  Basudeb  Acharia,21,5,1,West Bengal,CPIM,Bankura
366,Shri  Sharad  Yadav,17,9,1,Bihar,JDU,Madhepura
367,Shri  Arjun Charan  Sethi,25,1,1,Orissa,BJD,Bhadrak
368,Shri  Anant Gangaram  Geete,4,22,1,Maharashtra,SS,Raigad
369,Shri  Ram Sundar  Das,17,9,1,Bihar,JDU,Hajipur
370,Shri  Bhartruhari  Mahtab,24,2,1,Orissa,BJD,Cuttack
371,Shri  P.  Karunakaran,18,8,1,Kerala,CPIM,Kasaragod
372,Shri  Chandrakant  Khaire,22,4,1,Maharashtra,SS,
373,Shri  Anandrao  Adsul,19,7,1,Maharashtra,SS,
374,Shri  Rajiv Ranjan  Singh  @ Lalan Singh,23,3,1,Bihar,JDU,
375,Shri  K. Chandrasekhar  Rao,2,24,1,Andhra Pradesh,TRS,Mahbubnagar
376,Dr.  Rattan Singh  Ajnala,26,0,1,Punjab,SAD,
377,Shri  Prasanna  Kumar Patasani,16,10,1,Orissa,BJD,
378,Smt.  Bhavana  Gawali,16,10,0,Maharashtra,SS,
379,Shri  Dinesh Chandra  Yadav,19,7,1,Bihar,JDU,
380,Shri   Mangani Lal  Mandal,26,0,1,Bihar,JDU,
381,Shri  Inder Singh  Namdhari,24,2,1,Bihar,IND,
381,Shri  Inder Singh  Namdhari,24,2,1,Jharkhand,IND,
382,Smt.  Jaya Prada  Nahata,11,15,0,UP,SP,Rampur
383,Shri  Tathagata  Satpathy,21,5,1,Orissa,BJD,
384,Shri  Shivaji  Adhalrao Patil,12,14,1,Maharashtra,SS,
385,Dr.  Ranjan Prasad  Yadav,14,12,1,Bihar,JDU,
386,Capt.(Retd.)  Jainarayan Prasad  Nishad,22,4,1,Bihar,JDU,
387,Dr.  Monazir  Hassan,17,9,1,Bihar,JDU,
388,Shri  Nama Nageswara  Rao,24,2,1,Andhra Pradesh,TDP,Khammam
389,Smt.  Harsimrat Kaur  Badal,22,4,0,Punjab,SAD,Bathinda
390,Smt.  Paramjit Kaur  Gulshan,25,1,0,Punjab,SAD,Faridkot
391,Shri  Mohan  Jena,24,2,1,Orissa,BJD,Jajpur
392,Shri  Anand Prakash  Paranjpe,9,17,1,Maharashtra,SS,Kalyan
393,Shri  Jagdish  Sharma,24,2,1,Bigar,JDU,Jahanabad
394,Shri  Sushil Kumar  Singh,18,8,1,Bihar,JDU,Aurangabad
396,Shri  Narahari  Mahato,19,7,1,West Bengal,AIFB,Purulia
397,Shri  Ramesh  Rathod,14,12,1,Andhra Pradesh,TDP,Adilabad
398,Ms.  M. Vijaya  Shanthi,2,24,0,Andhra Pradesh,TRS,Medak
399,Shri  Pinaki  Misra,23,3,1,Andhra Pradesh,BJD,Puri
400,Shri  Baijayant  Panda,14,12,1,Orissa,BJD,Kendrapara
402,Shri  Vishwa Mohan  Kumar,18,8,1,Bihar,JDU,Supaul
403,Shri  Baidyanath Prasad  Mahto,21,5,1,Bihar,JDU,Valmiki Nagar
404,Shri  Angadi Suresh  Channabasappa,14,12,1,Karnataka,BJP,Belgaum
405,Shri  Ramen  Deka,23,3,1,Assam,BJP,Mangaldoi
406,Smt.    Rama Devi,22,4,0,Bihar,BJP,Sheohar
407,Shri  Nripendra Nath  Roy,19,7,1,West Bengal,AIFB,Cooch Behar
408,Shri  K. Narayana  Rao,23,3,1,Andhra Pradesh,TDP,Machilipatnam
409,Shri  Jayaram  Pangi,13,13,1,Orissa,BJD,Koraput
410,Shri  Rudramadhab  Ray,21,5,1,Orissa,BJD,Kandhamal
411,Shri  A.  Ganeshamurthi,20,6,1,Tamil Nadu,MDMK,Erode
412,Shri   Prataprao  Ganpatrao Jadhav,21,5,1,Maharashtra,SS,Buldhana
413,Shri  Arjun  Roy,20,6,1,Bihar,JDU,Sitamarhi
414,Smt.  Aswamedh  Devi,17,9,0,Bihar,JDU,Ujiarpur
415,Shri  P. C.  Mohan,17,9,1,Karnataka,BJP,Bangalore Central
416,Shri  Jeetendra Singh  Bundela,25,1,1,Madhya Pradesh,BJP,Khajuraho
417,Shri  Hari  Manjhi,22,4,1,Bihar,BJP,Gaya
418,Shri  Modugula Venugopala  Reddy,17,9,1,Andhra Pradesh,TDP,Narasaraopet
419,Shri  Naramalli  Sivaprasad,15,11,1,Andhra Pradesh,TDP,Chittoor
420,Dr.  Kirodi  Lal  Meena,25,1,1,Rajasthan,IND,Dausa
421,Shri  Nityananda  Pradhan,21,5,1,Orissa,BJD,Aska
422,Shri  Subhash Bapurao  Wankhede,19,7,1,Maharashtra,SS,Hingoli
423,Shri  Mahabali  Singh,23,3,1,Bihar,JDU,Karakat
424,Shri  Purnmasi  Ram,23,3,1,Bihar,JDU,Gopalgunj
425,Smt.  Darshana  Jardosh,24,2,0,Gujarat,BJP,Surat
426,Kum.  Saroj  Pandey,21,5,0,Chattisgarh,BJP,Durg
427,Shri  Yashbant N.S.  Laguri,20,6,1,Orissa,BJD,Keonjhar
428,Shri  Kalikesh N. Singh  Deo,22,4,1,Orissa,BJD,Bolangir
